P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
,,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,2B,Michael Massey (44213619),Michael Massey,44213619,2B,3000,KC@PIT 09/20/2026 01:35PM ET,KC,5.76
,,,,,,,,,,,1B/3B,Andres Chaparro (44213617),Andres Chaparro,44213617,1B/3B,3000,WSH@STL 09/20/2026 02:15PM ET,WSH,5.64
,,,,,,,,,,,2B/SS,Thomas Saggese (44213623),Thomas Saggese,44213623,2B/SS,3000,WSH@STL 09/20/2026 02:15PM ET,STL,5.35
,,,,,,,,,,,C,J.T. Realmuto (44213614),J.T. Realmuto,44213614,C,3000,PHI@NYM 09/20/2026 01:10PM ET,PHI,5.72
,,,,,,,,,,,C,Brandon Valenzuela (44213643),Brandon Valenzuela,44213643,C,2900,TOR@TEX 09/20/2026 02:35PM ET,TOR,4.51
,,,,,,,,,,,2B/OF,Matt Shaw (44213637),Matt Shaw,44213637,2B/OF,2900,CHC@CIN 09/20/2026 01:40PM ET,CHC,4.75
,,,,,,,,,,,OF,Jake Fraley (44213635),Jake Fraley,44213635,OF,2900,BOS@TB 09/20/2026 01:40PM ET,TB,4.52
,,,,,,,,,,,OF,Gavin Lux (44213787),Gavin Lux,44213787,OF,2900,BOS@TB 09/20/2026 01:40PM ET,TB,0
,,,,,,,,,,,C,Kenny Piper (44213790),Kenny Piper,44213790,C,2900,BOS@TB 09/20/2026 01:40PM ET,TB,2.43
,,,,,,,,,,,OF,Parker Meadows (44213794),Parker Meadows,44213794,OF,2900,DET@CWS 09/20/2026 02:10PM ET,DET,5.42
,,,,,,,,,,,3B,Max Muncy (44213631),Max Muncy,44213631,3B,2900,ATH@CLE 09/20/2026 01:40PM ET,ATH,5.55
,,,,,,,,,,,2B/3B,Angel Genao (44213639),Angel Genao,44213639,2B/3B,2900,ATH@CLE 09/20/2026 01:40PM ET,CLE,4.69
,,,,,,,,,,,2B/3B,Joshua Kuroda-Grauer (44213791),Joshua Kuroda-Grauer,44213791,2B/3B,2900,ATH@CLE 09/20/2026 01:40PM ET,ATH,7.75
,,,,,,,,,,,SS,Ezequiel Tovar (44213636),Ezequiel Tovar,44213636,SS,2900,SEA@COL 09/20/2026 03:10PM ET,COL,5.02
,,,,,,,,,,,2B/3B,Will Wilson (44213788),Will Wilson,44213788,2B/3B,2900,SEA@COL 09/20/2026 03:10PM ET,SEA,9
,,,,,,,,,,,OF,Andrew McCutchen (44213786),Andrew McCutchen,44213786,OF,2900,ATL@HOU 09/20/2026 02:10PM ET,ATL,2.62
,,,,,,,,,,,2B/OF,Tyler Tolbert (44213641),Tyler Tolbert,44213641,2B/OF,2900,KC@PIT 09/20/2026 01:35PM ET,KC,4.58
,,,,,,,,,,,2B/OF,Jose Tena (44213632),Jose Tena,44213632,2B/OF,2900,WSH@STL 09/20/2026 02:15PM ET,WSH,4.10
,,,,,,,,,,,SS,Masyn Winn (44213634),Masyn Winn,44213634,SS,2900,WSH@STL 09/20/2026 02:15PM ET,STL,5.95
,,,,,,,,,,,1B,Jared Young (44213793),Jared Young,44213793,1B,2900,PHI@NYM 09/20/2026 01:10PM ET,NYM,5.85
,,,,,,,,,,,OF,Evan Carter (44213646),Evan Carter,44213646,OF,2800,TOR@TEX 09/20/2026 02:35PM ET,TEX,5.02
,,,,,,,,,,,OF,Nathan Lukes (44213656),Nathan Lukes,44213656,OF,2800,TOR@TEX 09/20/2026 02:35PM ET,TOR,5.36
,,,,,,,,,,,SS,Andruw Monasterio (44213651),Andruw Monasterio,44213651,SS,2800,BOS@TB 09/20/2026 01:40PM ET,BOS,5.25
,,,,,,,,,,,OF,Masataka Yoshida (44213798),Masataka Yoshida,44213798,OF,2800,BOS@TB 09/20/2026 01:40PM ET,BOS,5.56
,,,,,,,,,,,1B,Colt Keith (44213644),Colt Keith,44213644,1B,2800,DET@CWS 09/20/2026 02:10PM ET,DET,5.02
,,,,,,,,,,,OF,Brenton Doyle (44213645),Brenton Doyle,44213645,OF,2800,DET@CWS 09/20/2026 02:10PM ET,CWS,4.32
,,,,,,,,,,,2B/SS,Donovan Walton (44213649),Donovan Walton,44213649,2B/SS,2800,ATH@CLE 09/20/2026 01:40PM ET,ATH,5.52
,,,,,,,,,,,1B,Kyle Manzardo (44213796),Kyle Manzardo,44213796,1B,2800,ATH@CLE 09/20/2026 01:40PM ET,CLE,5.48
,,,,,,,,,,,C,Braxton Fulford (44213655),Braxton Fulford,44213655,C,2800,SEA@COL 09/20/2026 03:10PM ET,COL,2.89
,,,,,,,,,,,2B,Ryan Bliss (44213797),Ryan Bliss,44213797,2B,2800,SEA@COL 09/20/2026 03:10PM ET,SEA,2.33
,,,,,,,,,,,OF,Brewer Hicklen (44213654),Brewer Hicklen,44213654,OF,2800,ATL@HOU 09/20/2026 02:10PM ET,ATL,4.56
,,,,,,,,,,,3B/OF,Nick Loftin (44213652),Nick Loftin,44213652,3B/OF,2800,KC@PIT 09/20/2026 01:35PM ET,KC,5.59
,,,,,,,,,,,3B/SS,Jared Triolo (44213657),Jared Triolo,44213657,3B/SS,2800,KC@PIT 09/20/2026 01:35PM ET,PIT,4.49
,,,,,,,,,,,2B/3B,Jose Fermin (44213647),Jose Fermin,44213647,2B/3B,2800,WSH@STL 09/20/2026 02:15PM ET,STL,4.94
,,,,,,,,,,,OF,Everson Pereira (44213795),Everson Pereira,44213795,OF,2800,WSH@STL 09/20/2026 02:15PM ET,STL,4.87
,,,,,,,,,,,2B/OF,Charles McAdoo (44213669),Charles McAdoo,44213669,2B/OF,2700,TOR@TEX 09/20/2026 02:35PM ET,TOR,4.41
,,,,,,,,,,,OF,Yohendrick Pinango (44213805),Yohendrick Pinango,44213805,OF,2700,TOR@TEX 09/20/2026 02:35PM ET,TOR,4.64
,,,,,,,,,,,2B/SS,Carson Williams (44213803),Carson Williams,44213803,2B/SS,2700,BOS@TB 09/20/2026 01:40PM ET,TB,3.19
,,,,,,,,,,,SS,John Peck (44213659),John Peck,44213659,SS,2700,DET@CWS 09/20/2026 02:10PM ET,DET,5
,,,,,,,,,,,C,Joey Bart (44213801),Joey Bart,44213801,C,2700,DET@CWS 09/20/2026 02:10PM ET,CWS,4.32
,,,,,,,,,,,SS,Trey Sweeney (44213806),Trey Sweeney,44213806,SS,2700,DET@CWS 09/20/2026 02:10PM ET,DET,0
,,,,,,,,,,,C,Jonah Heim (44213660),Jonah Heim,44213660,C,2700,ATH@CLE 09/20/2026 01:40PM ET,ATH,5.42
,,,,,,,,,,,C,Austin Hedges (44213662),Austin Hedges,44213662,C,2700,ATH@CLE 09/20/2026 01:40PM ET,CLE,4.47
,,,,,,,,,,,1B/OF,Dominic Smith (44213665),Dominic Smith,44213665,1B/OF,2700,ATL@HOU 09/20/2026 02:10PM ET,ATL,4.65
,,,,,,,,,,,2B/3B,Raynel Delgado (44213799),Raynel Delgado,44213799,2B/3B,2700,ATL@HOU 09/20/2026 02:10PM ET,HOU,3.05
,,,,,,,,,,,OF,Lane Thomas (44213802),Lane Thomas,44213802,OF,2700,ATL@HOU 09/20/2026 02:10PM ET,ATL,5.30
,,,,,,,,,,,OF,Nathan Church (44213661),Nathan Church,44213661,OF,2700,WSH@STL 09/20/2026 02:15PM ET,STL,5.49
,,,,,,,,,,,1B/2B,Brett Baty (44213663),Brett Baty,44213663,1B/2B,2700,PHI@NYM 09/20/2026 01:10PM ET,NYM,5.26
,,,,,,,,,,,3B/OF,Edmundo Sosa (44213667),Edmundo Sosa,44213667,3B/OF,2700,PHI@NYM 09/20/2026 01:10PM ET,PHI,5.44
,,,,,,,,,,,3B,Cody Freeman (44213679),Cody Freeman,44213679,3B,2600,TOR@TEX 09/20/2026 02:35PM ET,TEX,3.82
,,,,,,,,,,,C,Miguel Amaya (44213673),Miguel Amaya,44213673,C,2600,CHC@CIN 09/20/2026 01:40PM ET,CHC,4.99
,,,,,,,,,,,C,Nick Fortes (44213672),Nick Fortes,44213672,C,2600,BOS@TB 09/20/2026 01:40PM ET,TB,4.48
,,,,,,,,,,,OF,Brooks Baldwin (44213810),Brooks Baldwin,44213810,OF,2600,DET@CWS 09/20/2026 02:10PM ET,CWS,0
,,,,,,,,,,,OF,Carlos Cortes (44213676),Carlos Cortes,44213676,OF,2600,ATH@CLE 09/20/2026 01:40PM ET,ATH,4.81
,,,,,,,,,,,C,Patrick Bailey (44213677),Patrick Bailey,44213677,C,2600,ATH@CLE 09/20/2026 01:40PM ET,CLE,4.29
,,,,,,,,,,,OF,Taylor Trammell (44213671),Taylor Trammell,44213671,OF,2600,ATL@HOU 09/20/2026 02:10PM ET,HOU,4.45
,,,,,,,,,,,OF,Joey Loperfido (44213809),Joey Loperfido,44213809,OF,2600,ATL@HOU 09/20/2026 02:10PM ET,HOU,4.3
,,,,,,,,,,,OF,Isaac Collins (44213678),Isaac Collins,44213678,OF,2600,KC@PIT 09/20/2026 01:35PM ET,KC,5.24
,,,,,,,,,,,C,Henry Davis (44213680),Henry Davis,44213680,C,2600,KC@PIT 09/20/2026 01:35PM ET,PIT,4.58
,,,,,,,,,,,OF,Marcell Ozuna (44213808),Marcell Ozuna,44213808,OF,2600,KC@PIT 09/20/2026 01:35PM ET,PIT,5.47
,,,,,,,,,,,1B,Abimelec Ortiz (44213674),Abimelec Ortiz,44213674,1B,2600,WSH@STL 09/20/2026 02:15PM ET,WSH,4.72
,,,,,,,,,,,3B,Blaze Jordan (44213807),Blaze Jordan,44213807,3B,2600,WSH@STL 09/20/2026 02:15PM ET,STL,5.19
,,,,,,,,,,,OF,Justin Crawford (44213675),Justin Crawford,44213675,OF,2600,PHI@NYM 09/20/2026 01:10PM ET,PHI,5.01
,,,,,,,,,,,OF,Myles Straw (44213693),Myles Straw,44213693,OF,2500,TOR@TEX 09/20/2026 02:35PM ET,TOR,3.47
,,,,,,,,,,,C,Kyle Higashioka (44213812),Kyle Higashioka,44213812,C,2500,TOR@TEX 09/20/2026 02:35PM ET,TEX,4.88
,,,,,,,,,,,C,Jose Trevino (44213690),Jose Trevino,44213690,C,2500,CHC@CIN 09/20/2026 01:40PM ET,CIN,3.94
,,,,,,,,,,,OF,Eli White (44213816),Eli White,44213816,OF,2500,BOS@TB 09/20/2026 01:40PM ET,BOS,3.94
,,,,,,,,,,,2B/3B,Nick Madrigal (44213817),Nick Madrigal,44213817,2B/3B,2500,BOS@TB 09/20/2026 01:40PM ET,TB,4.84
,,,,,,,,,,,2B/OF,Javier Baez (44213681),Javier Baez,44213681,2B/OF,2500,DET@CWS 09/20/2026 02:10PM ET,DET,4.87
,,,,,,,,,,,C,Brian Serven (44213683),Brian Serven,44213683,C,2500,ATH@CLE 09/20/2026 01:40PM ET,ATH,5.04
,,,,,,,,,,,1B/OF,David Fry (44213686),David Fry,44213686,1B/OF,2500,ATH@CLE 09/20/2026 01:40PM ET,CLE,3.34
,,,,,,,,,,,3B/SS,Darell Hernaiz (44213813),Darell Hernaiz,44213813,3B/SS,2500,ATH@CLE 09/20/2026 01:40PM ET,ATH,3.61
,,,,,,,,,,,C,Willie MacIver (44213811),Willie MacIver,44213811,C,2500,SEA@COL 09/20/2026 03:10PM ET,SEA,0
,,,,,,,,,,,3B,Vimael Machin (44213815),Vimael Machin,44213815,3B,2500,SEA@COL 09/20/2026 03:10PM ET,COL,3
,,,,,,,,,,,C,Sean Murphy (44213692),Sean Murphy,44213692,C,2500,ATL@HOU 09/20/2026 02:10PM ET,ATL,5
,,,,,,,,,,,3B/SS,Jacob Gonzalez (44213688),Jacob Gonzalez,44213688,3B/SS,2500,KC@PIT 09/20/2026 01:35PM ET,PIT,4.30
,,,,,,,,,,,OF,Kyle Isbel (44213691),Kyle Isbel,44213691,OF,2500,KC@PIT 09/20/2026 01:35PM ET,KC,4.51
,,,,,,,,,,,3B,Nolan Gorman (44213684),Nolan Gorman,44213684,3B,2500,WSH@STL 09/20/2026 02:15PM ET,STL,4.87
,,,,,,,,,,,2B,Jorbit Vivas (44213685),Jorbit Vivas,44213685,2B,2500,WSH@STL 09/20/2026 02:15PM ET,WSH,4.25
,,,,,,,,,,,C,Elias Diaz (44213697),Elias Diaz,44213697,C,2400,TOR@TEX 09/20/2026 02:35PM ET,TEX,4.20
,,,,,,,,,,,2B/OF,Josh Smith (44213704),Josh Smith,44213704,2B/OF,2400,TOR@TEX 09/20/2026 02:35PM ET,TOR,4.53
,,,,,,,,,,,2B,Luis Urias (44213825),Luis Urias,44213825,2B,2400,TOR@TEX 09/20/2026 02:35PM ET,TOR,4
,,,,,,,,,,,OF,Carlos Jorge (44213703),Carlos Jorge,44213703,OF,2400,CHC@CIN 09/20/2026 01:40PM ET,CIN,2.46
,,,,,,,,,,,OF,Ivan Johnson (44213824),Ivan Johnson,44213824,OF,2400,CHC@CIN 09/20/2026 01:40PM ET,CIN,1.19
,,,,,,,,,,,OF,Nate Eaton (44213699),Nate Eaton,44213699,OF,2400,BOS@TB 09/20/2026 01:40PM ET,BOS,3.67
,,,,,,,,,,,OF,Zach McKinstry (44213694),Zach McKinstry,44213694,OF,2400,DET@CWS 09/20/2026 02:10PM ET,DET,4.35
,,,,,,,,,,,OF,Tommy Pham (44213702),Tommy Pham,44213702,OF,2400,DET@CWS 09/20/2026 02:10PM ET,CWS,2.38
,,,,,,,,,,,C,Edgar Quero (44213823),Edgar Quero,44213823,C,2400,DET@CWS 09/20/2026 02:10PM ET,CWS,3.68
,,,,,,,,,,,2B,Michael Stefanic (44213700),Michael Stefanic,44213700,2B,2400,ATH@CLE 09/20/2026 01:40PM ET,ATH,2.64
,,,,,,,,,,,1B/3B,Patrick Wisdom (44213821),Patrick Wisdom,44213821,1B/3B,2400,SEA@COL 09/20/2026 03:10PM ET,SEA,2.32
,,,,,,,,,,,1B/OF,LaMonte Wade Jr. (44213695),LaMonte Wade Jr.,44213695,1B/OF,2400,ATL@HOU 09/20/2026 02:10PM ET,HOU,4.26
,,,,,,,,,,,OF,Brice Matthews (44213820),Brice Matthews,44213820,OF,2400,ATL@HOU 09/20/2026 02:10PM ET,HOU,3.99
,,,,,,,,,,,C,Drew Millas (44213819),Drew Millas,44213819,C,2400,WSH@STL 09/20/2026 02:15PM ET,WSH,3.72
,,,,,,,,,,,OF,Derek Hill (44213698),Derek Hill,44213698,OF,2400,PHI@NYM 09/20/2026 01:10PM ET,PHI,4.03
,,,,,,,,,,,C,Luis Torrens (44213701),Luis Torrens,44213701,C,2400,PHI@NYM 09/20/2026 01:10PM ET,NYM,5.21
,,,,,,,,,,,OF,Alejandro Osuna (44213712),Alejandro Osuna,44213712,OF,2300,TOR@TEX 09/20/2026 02:35PM ET,TEX,4.34
,,,,,,,,,,,OF,Jonatan Clase (44213828),Jonatan Clase,44213828,OF,2300,TOR@TEX 09/20/2026 02:35PM ET,TOR,6.44
,,,,,,,,,,,C,Logan O'Hoppe (44213829),Logan O'Hoppe,44213829,C,2300,TOR@TEX 09/20/2026 02:35PM ET,TEX,4.11
,,,,,,,,,,,2B/3B,Gabriel Arias (44213709),Gabriel Arias,44213709,2B/3B,2300,CHC@CIN 09/20/2026 01:40PM ET,CHC,4.66
,,,,,,,,,,,OF,TJ Friedl (44213713),TJ Friedl,44213713,OF,2300,CHC@CIN 09/20/2026 01:40PM ET,CIN,3.44
,,,,,,,,,,,2B/SS,Isiah Kiner-Falefa (44213706),Isiah Kiner-Falefa,44213706,2B/SS,2300,BOS@TB 09/20/2026 01:40PM ET,BOS,4.68
,,,,,,,,,,,C,Jake Rogers (44213716),Jake Rogers,44213716,C,2300,DET@CWS 09/20/2026 02:10PM ET,CWS,3.75
,,,,,,,,,,,OF,Kahlil Watson (44213827),Kahlil Watson,44213827,OF,2300,ATH@CLE 09/20/2026 01:40PM ET,CLE,6.18
,,,,,,,,,,,3B/SS,Leo Rivas (44213830),Leo Rivas,44213830,3B/SS,2300,SEA@COL 09/20/2026 03:10PM ET,SEA,3.12
,,,,,,,,,,,OF,Nelson Velazquez (44213708),Nelson Velazquez,44213708,OF,2300,ATL@HOU 09/20/2026 02:10PM ET,HOU,3.85
,,,,,,,,,,,OF,Mike Yastrzemski (44213715),Mike Yastrzemski,44213715,OF,2300,ATL@HOU 09/20/2026 02:10PM ET,ATL,4.64
,,,,,,,,,,,3B,Josh Rojas (44213714),Josh Rojas,44213714,3B,2300,KC@PIT 09/20/2026 01:35PM ET,KC,3.80
,,,,,,,,,,,OF,Andrew Pinckney (44213826),Andrew Pinckney,44213826,OF,2300,WSH@STL 09/20/2026 02:15PM ET,WSH,3.65
,,,,,,,,,,,C,Rafael Marchan (44213711),Rafael Marchan,44213711,C,2300,PHI@NYM 09/20/2026 01:10PM ET,PHI,2.09
,,,,,,,,,,,SS,Ronny Mauricio (44213717),Ronny Mauricio,44213717,SS,2300,PHI@NYM 09/20/2026 01:10PM ET,NYM,3
,,,,,,,,,,,1B,Sean Keys (44213726),Sean Keys,44213726,1B,2200,TOR@TEX 09/20/2026 02:35PM ET,TOR,3.95
,,,,,,,,,,,3B,Ke'Bryan Hayes (44213725),Ke'Bryan Hayes,44213725,3B,2200,CHC@CIN 09/20/2026 01:40PM ET,CIN,2.62
,,,,,,,,,,,OF,Jahmai Jones (44213718),Jahmai Jones,44213718,OF,2200,BOS@TB 09/20/2026 01:40PM ET,BOS,3.11
,,,,,,,,,,,OF,Ben Malgeri (44213719),Ben Malgeri,44213719,OF,2200,DET@CWS 09/20/2026 02:10PM ET,DET,4.11
,,,,,,,,,,,1B/3B,Tommy White (44213721),Tommy White,44213721,1B/3B,2200,ATH@CLE 09/20/2026 01:40PM ET,ATH,4.57
,,,,,,,,,,,OF,Petey Halpin (44213724),Petey Halpin,44213724,OF,2200,ATH@CLE 09/20/2026 01:40PM ET,CLE,3.95
,,,,,,,,,,,C,Christian Vazquez (44213720),Christian Vazquez,44213720,C,2200,ATL@HOU 09/20/2026 02:10PM ET,HOU,4.06
,,,,,,,,,,,SS,Jim Jarvis (44213834),Jim Jarvis,44213834,SS,2200,ATL@HOU 09/20/2026 02:10PM ET,ATL,3.97
,,,,,,,,,,,1B/OF,Tyler Callihan (44213832),Tyler Callihan,44213832,1B/OF,2200,KC@PIT 09/20/2026 01:35PM ET,PIT,4.5
,,,,,,,,,,,OF,Victor Scott II (44213723),Victor Scott II,44213723,OF,2200,WSH@STL 09/20/2026 02:15PM ET,STL,3.40
,,,,,,,,,,,OF,Kameron Misner (44213835),Kameron Misner,44213835,OF,2200,PHI@NYM 09/20/2026 01:10PM ET,PHI,3.33
,,,,,,,,,,,2B,Nicky Lopez (44213730),Nicky Lopez,44213730,2B,2100,TOR@TEX 09/20/2026 02:35PM ET,TEX,3.88
,,,,,,,,,,,OF,Michael Helman (44213836),Michael Helman,44213836,OF,2100,TOR@TEX 09/20/2026 02:35PM ET,TEX,2.53
,,,,,,,,,,,OF,Anthony Santander (44213839),Anthony Santander,44213839,OF,2100,TOR@TEX 09/20/2026 02:35PM ET,TOR,0
,,,,,,,,,,,3B,Oswaldo Cabrera (44213837),Oswaldo Cabrera,44213837,3B,2100,CHC@CIN 09/20/2026 01:40PM ET,CIN,0
,,,,,,,,,,,OF,Jacob Melton (44213841),Jacob Melton,44213841,OF,2100,BOS@TB 09/20/2026 01:40PM ET,TB,0
,,,,,,,,,,,OF,Brett Callahan (44213729),Brett Callahan,44213729,OF,2100,DET@CWS 09/20/2026 02:10PM ET,DET,3.37
,,,,,,,,,,,SS,Luisangel Acuna (44213731),Luisangel Acuna,44213731,SS,2100,DET@CWS 09/20/2026 02:10PM ET,CWS,3.27
,,,,,,,,,,,SS,Alika Williams (44213732),Alika Williams,44213732,SS,2100,ATH@CLE 09/20/2026 01:40PM ET,ATH,4.07
,,,,,,,,,,,2B/SS,Nick Allen (44213727),Nick Allen,44213727,2B/SS,2100,ATL@HOU 09/20/2026 02:10PM ET,HOU,2.88
,,,,,,,,,,,SS,Ha-Seong Kim (44213736),Ha-Seong Kim,44213736,SS,2100,ATL@HOU 09/20/2026 02:10PM ET,ATL,2.52
,,,,,,,,,,,OF,Zach Cole (44213840),Zach Cole,44213840,OF,2100,ATL@HOU 09/20/2026 02:10PM ET,HOU,3.95
,,,,,,,,,,,C,Luke Maile (44213733),Luke Maile,44213733,C,2100,KC@PIT 09/20/2026 01:35PM ET,KC,3.06
,,,,,,,,,,,OF,Billy Cook (44213735),Billy Cook,44213735,OF,2100,KC@PIT 09/20/2026 01:35PM ET,PIT,1.16
,,,,,,,,,,,OF,Robert Hassell III (44213838),Robert Hassell III,44213838,OF,2100,KC@PIT 09/20/2026 01:35PM ET,PIT,0
,,,,,,,,,,,C,Pedro Pages (44213737),Pedro Pages,44213737,C,2100,WSH@STL 09/20/2026 02:15PM ET,STL,3.05
,,,,,,,,,,,OF,Nick Morabito (44213734),Nick Morabito,44213734,OF,2100,PHI@NYM 09/20/2026 01:10PM ET,NYM,3.27
,,,,,,,,,,,C,Garrett Stubbs (44213738),Garrett Stubbs,44213738,C,2100,PHI@NYM 09/20/2026 01:10PM ET,PHI,1.75
,,,,,,,,,,,2B/OF,Davis Schneider (44213744),Davis Schneider,44213744,2B/OF,2000,TOR@TEX 09/20/2026 02:35PM ET,TOR,3.23
,,,,,,,,,,,C,Shawn Ross (44213859),Shawn Ross,44213859,C,2000,TOR@TEX 09/20/2026 02:35PM ET,TOR,8
,,,,,,,,,,,1B/3B,Juan Yepez (44213860),Juan Yepez,44213860,1B/3B,2000,TOR@TEX 09/20/2026 02:35PM ET,TOR,0
,,,,,,,,,,,OF,Rudy Martin Jr. (44213863),Rudy Martin Jr.,44213863,OF,2000,TOR@TEX 09/20/2026 02:35PM ET,TOR,1
,,,,,,,,,,,2B/OF,Cam Cauley (44213905),Cam Cauley,44213905,2B/OF,2000,TOR@TEX 09/20/2026 02:35PM ET,TEX,2.74
,,,,,,,,,,,C,Will Banfield (44213752),Will Banfield,44213752,C,2000,CHC@CIN 09/20/2026 01:40PM ET,CIN,1.25
,,,,,,,,,,,OF,Kevin Alcantara (44213842),Kevin Alcantara,44213842,OF,2000,CHC@CIN 09/20/2026 01:40PM ET,CHC,2.21
,,,,,,,,,,,OF,Justin Dean (44213843),Justin Dean,44213843,OF,2000,CHC@CIN 09/20/2026 01:40PM ET,CHC,2.06
,,,,,,,,,,,OF,Sam Haggerty (44213845),Sam Haggerty,44213845,OF,2000,CHC@CIN 09/20/2026 01:40PM ET,CIN,1.31
,,,,,,,,,,,SS,Leo Balcazar (44213855),Leo Balcazar,44213855,SS,2000,CHC@CIN 09/20/2026 01:40PM ET,CIN,0
,,,,,,,,,,,1B/OF,Tyler Austin (44213856),Tyler Austin,44213856,1B/OF,2000,CHC@CIN 09/20/2026 01:40PM ET,CHC,0
,,,,,,,,,,,1B/OF,Michael Toglia (44213893),Michael Toglia,44213893,1B/OF,2000,CHC@CIN 09/20/2026 01:40PM ET,CIN,2.3
,,,,,,,,,,,2B/3B,Edwin Arroyo (44213896),Edwin Arroyo,44213896,2B/3B,2000,CHC@CIN 09/20/2026 01:40PM ET,CIN,3.46
,,,,,,,,,,,1B,BJ Murray Jr. (44213900),BJ Murray Jr.,44213900,1B,2000,CHC@CIN 09/20/2026 01:40PM ET,CHC,0.43
,,,,,,,,,,,2B/3B,James Triantos (44213918),James Triantos,44213918,2B/3B,2000,CHC@CIN 09/20/2026 01:40PM ET,CHC,1.29
,,,,,,,,,,,C,Connor Wong (44213741),Connor Wong,44213741,C,2000,BOS@TB 09/20/2026 01:40PM ET,BOS,4.69
,,,,,,,,,,,2B/SS,Jadher Areinamo (44213852),Jadher Areinamo,44213852,2B/SS,2000,BOS@TB 09/20/2026 01:40PM ET,TB,0
,,,,,,,,,,,1B,Triston Casas (44213869),Triston Casas,44213869,1B,2000,BOS@TB 09/20/2026 01:40PM ET,BOS,0
,,,,,,,,,,,2B,Kristian Campbell (44213874),Kristian Campbell,44213874,2B,2000,BOS@TB 09/20/2026 01:40PM ET,BOS,0
,,,,,,,,,,,SS,Tsung-Che Cheng (44213892),Tsung-Che Cheng,44213892,SS,2000,BOS@TB 09/20/2026 01:40PM ET,BOS,4.57
,,,,,,,,,,,C,Thayron Liranzo (44213858),Thayron Liranzo,44213858,C,2000,DET@CWS 09/20/2026 02:10PM ET,DET,0
,,,,,,,,,,,C,Drew Romo (44213885),Drew Romo,44213885,C,2000,DET@CWS 09/20/2026 02:10PM ET,CWS,4.18
,,,,,,,,,,,OF,Corey Julks (44213898),Corey Julks,44213898,OF,2000,DET@CWS 09/20/2026 02:10PM ET,DET,2.5
,,,,,,,,,,,3B/OF,Tanner Murray (44213901),Tanner Murray,44213901,3B/OF,2000,DET@CWS 09/20/2026 02:10PM ET,CWS,3.15
,,,,,,,,,,,OF,Junior Perez (44213907),Junior Perez,44213907,OF,2000,DET@CWS 09/20/2026 02:10PM ET,CWS,2.86
,,,,,,,,,,,OF,Rikuu Nishida (44213908),Rikuu Nishida,44213908,OF,2000,DET@CWS 09/20/2026 02:10PM ET,CWS,2.58
,,,,,,,,,,,3B,Jace Jung (44213915),Jace Jung,44213915,3B,2000,DET@CWS 09/20/2026 02:10PM ET,DET,3
,,,,,,,,,,,OF,Denzel Clarke (44213740),Denzel Clarke,44213740,OF,2000,ATH@CLE 09/20/2026 01:40PM ET,ATH,2.82
,,,,,,,,,,,3B/OF,Daniel Schneemann (44213742),Daniel Schneemann,44213742,3B/OF,2000,ATH@CLE 09/20/2026 01:40PM ET,CLE,4.63
,,,,,,,,,,,OF,Tyler Soderstrom (44213864),Tyler Soderstrom,44213864,OF,2000,ATH@CLE 09/20/2026 01:40PM ET,ATH,7.69
,,,,,,,,,,,1B,Nick Kurtz (44213865),Nick Kurtz,44213865,1B,2000,ATH@CLE 09/20/2026 01:40PM ET,ATH,9.22
,,,,,,,,,,,SS,Jacob Wilson (44213867),Jacob Wilson,44213867,SS,2000,ATH@CLE 09/20/2026 01:40PM ET,ATH,6.74
,,,,,,,,,,,OF,Brent Rooker (44213868),Brent Rooker,44213868,OF,2000,ATH@CLE 09/20/2026 01:40PM ET,ATH,7
,,,,,,,,,,,OF,Cooper Ingle (44213878),Cooper Ingle,44213878,OF,2000,ATH@CLE 09/20/2026 01:40PM ET,CLE,2.57
,,,,,,,,,,,1B/OF,CJ Kayfus (44213879),CJ Kayfus,44213879,1B/OF,2000,ATH@CLE 09/20/2026 01:40PM ET,CLE,4.33
,,,,,,,,,,,OF,Blake Perkins (44213888),Blake Perkins,44213888,OF,2000,ATH@CLE 09/20/2026 01:40PM ET,CLE,2.69
,,,,,,,,,,,OF,Johnathan Rodriguez (44213913),Johnathan Rodriguez,44213913,OF,2000,ATH@CLE 09/20/2026 01:40PM ET,ATH,2.57
,,,,,,,,,,,2B/OF,Jonathan Ornelas (44213916),Jonathan Ornelas,44213916,2B/OF,2000,ATH@CLE 09/20/2026 01:40PM ET,ATH,2
,,,,,,,,,,,OF,Brennen Davis (44213854),Brennen Davis,44213854,OF,2000,SEA@COL 09/20/2026 03:10PM ET,SEA,0
,,,,,,,,,,,3B/OF,Kris Bryant (44213871),Kris Bryant,44213871,3B/OF,2000,SEA@COL 09/20/2026 03:10PM ET,COL,0
,,,,,,,,,,,2B/3B,Chad Stevens (44213876),Chad Stevens,44213876,2B/3B,2000,SEA@COL 09/20/2026 03:10PM ET,COL,1.31
